,DATE,SKU,CUSTOMER,CITY,PRICE,QUANTITY,SALESPERSON
1829,2021-04-09,1,79,65,2880.0,40.0,2
1830,2021-04-09,1,79,65,0.0,8.0,2
1831,2021-04-09,1,79,65,6600.0,30.0,2
1832,2021-04-09,1,79,65,0.0,3.0,2
1833,2021-04-09,22,86,17,1440.0,90.0,7
1834,2021-04-09,22,86,17,0.0,30.0,7
1835,2021-04-09,13,248,24,3400.0,200.0,4
1836,2021-04-09,13,248,24,0.0,40.0,4
1837,2021-04-09,13,248,24,6000.0,30.0,4
1838,2021-04-09,13,248,24,0.0,3.0,4
1839,2021-04-09,20,86,17,27300.0,420.0,7
1840,2021-04-09,27,85,13,5054.4,144.0,7
1841,2021-04-09,27,85,13,0.0,48.0,7
1842,2021-04-09,21,79,65,9450.0,540.0,2
1843,2021-04-09,21,79,65,0.0,180.0,2
1844,2021-04-09,13,79,65,6800.0,400.0,2
1845,2021-04-09,13,79,65,0.0,80.0,2
1846,2021-04-09,13,79,65,5440.0,80.0,2
1847,2021-04-09,13,79,65,0.0,8.0,2
1848,2021-04-09,13,79,65,3150.0,15.0,2
1849,2021-04-09,13,79,65,0.0,1.0,2
1850,2021-04-09,21,86,17,1440.0,90.0,7
1851,2021-04-09,21,86,17,0.0,30.0,7
1852,2021-04-09,11,248,24,762.71,60.0,4
1853,2021-04-09,11,248,24,0.0,20.0,4
1854,2021-04-09,23,554,16,4200.0,100.0,1
1855,2021-04-09,23,554,16,0.0,20.0,1
1856,2021-04-09,3,383,35,3800.0,200.0,4
1857,2021-04-09,3,383,35,0.0,40.0,4
1858,2021-04-09,3,79,65,7400.0,400.0,2
1859,2021-04-09,3,79,65,0.0,80.0,2
1860,2021-04-09,12,216,35,840.0,60.0,4
1861,2021-04-09,12,216,35,0.0,20.0,4
1862,2021-04-09,12,79,65,1600.0,20.0,2
1863,2021-04-09,12,79,65,0.0,2.0,2
1864,2021-04-09,12,79,65,2160.0,240.0,2
1865,2021-04-09,12,79,65,0.0,80.0,2
1866,2021-04-09,12,79,65,1440.0,40.0,2
1867,2021-04-09,12,79,65,0.0,8.0,2
1868,2021-04-09,12,296,62,2850.0,30.0,0
1869,2021-04-09,12,296,62,0.0,3.0,0
1870,2021-04-09,12,107,2,2700.0,30.0,4
1871,2021-04-09,12,107,2,0.0,3.0,4
1872,2021-04-09,12,248,24,750.0,60.0,4
1873,2021-04-09,12,248,24,0.0,20.0,4
1874,2021-04-09,12,248,24,800.0,20.0,4
1875,2021-04-09,12,248,24,0.0,4.0,4
1876,2021-04-09,12,248,24,1900.0,20.0,4
1877,2021-04-09,12,248,24,0.0,2.0,4
1878,2021-04-09,13,487,6,0.0,20.0,1
1879,2021-04-09,13,86,17,12800.0,800.0,7
1880,2021-04-09,13,86,17,0.0,160.0,7
1881,2021-04-09,13,487,6,1700.0,100.0,1
1882,2021-04-09,24,79,65,8910.0,540.0,2
1883,2021-04-09,24,79,65,0.0,180.0,2
1884,2021-04-09,26,85,13,34515.0,1300.0,7
1885,2021-04-09,26,85,13,0.0,260.0,7
1886,2021-04-12,17,129,46,18800.0,200.0,7
1887,2021-04-12,28,482,56,1360.0,20.0,0
1888,2021-04-12,17,188,46,22320.0,240.0,7
1889,2021-04-12,17,20,57,37000.0,400.0,0
1890,2021-04-12,17,482,56,4050.0,30.0,0
1891,2021-04-12,37,492,19,1000.0,10.0,4
1892,2021-04-12,36,492,19,1140.0,12.0,4
1893,2021-04-12,13,118,56,680.0,40.0,0
1894,2021-04-12,13,142,12,3150.0,15.0,1
1895,2021-04-12,13,142,12,0.0,1.0,1
1896,2021-04-12,20,482,56,1870.0,22.0,0
1897,2021-04-12,27,170,24,3096.0,72.0,4
1898,2021-04-12,27,170,24,0.0,24.0,4
1899,2021-04-12,10,409,46,3420.0,60.0,7
1900,2021-04-12,10,409,46,0.0,20.0,7
1901,2021-04-12,12,492,19,2850.0,30.0,4
1902,2021-04-12,12,492,19,0.0,3.0,4
1903,2021-04-12,12,142,12,2700.0,30.0,1
1904,2021-04-12,12,142,12,0.0,3.0,1
1905,2021-04-12,12,193,16,3200.0,80.0,1
1906,2021-04-12,12,193,16,0.0,16.0,1
1907,2021-04-12,23,143,65,1680.0,40.0,2
1908,2021-04-12,10,143,65,3480.0,60.0,2
1909,2021-04-12,10,143,65,0.0,20.0,2
1910,2021-04-13,1,377,67,2384.0,32.0,5
1911,2021-04-13,1,377,67,400.0,20.0,5
1912,2021-04-13,17,408,46,24300.0,180.0,7
1913,2021-04-13,17,332,46,8100.0,60.0,7
1914,2021-04-13,17,180,56,8100.0,60.0,0
1915,2021-04-13,17,301,17,24300.0,180.0,7
1916,2021-04-13,37,201,35,8000.0,80.0,3
1917,2021-04-13,25,301,17,8900.0,20.0,7
1918,2021-04-13,25,303,45,3150.0,100.0,5
1919,2021-04-13,25,510,38,5320.0,40.0,1
1920,2021-04-13,25,510,38,0.0,4.0,1
1921,2021-04-13,13,377,67,3150.0,15.0,5
1922,2021-04-13,13,377,67,0.0,1.0,5
1923,2021-04-13,20,301,17,4800.0,60.0,7
1924,2021-04-13,10,263,5,3360.0,60.0,4
1925,2021-04-13,10,263,5,0.0,20.0,4
1926,2021-04-13,12,263,5,2280.0,60.0,4
1927,2021-04-13,12,263,5,0.0,12.0,4
1928,2021-04-13,37,497,42,0.0,15.0,3
1929,2021-04-13,30,497,42,1779.66,10.0,3
1930,2021-04-13,30,497,42,0.0,1.0,3
1931,2021-04-13,8,497,42,720.0,60.0,3
1932,2021-04-13,8,497,42,0.0,20.0,3
1933,2021-04-13,27,497,42,1008.0,24.0,3
1934,2021-04-13,12,394,43,7800.0,600.0,3
1935,2021-04-13,12,394,43,0.0,200.0,3
1936,2021-04-13,12,394,43,4800.0,120.0,3
1937,2021-04-13,12,394,43,0.0,24.0,3
1938,2021-04-13,12,394,43,4750.0,50.0,3
1939,2021-04-13,12,394,43,0.0,5.0,3
1940,2021-04-14,22,186,45,1530.0,90.0,5
1941,2021-04-14,22,186,45,0.0,30.0,5
1942,2021-04-14,22,186,45,350.0,2.0,5
1943,2021-04-14,30,565,26,262.71,20.0,0
1944,2021-04-14,21,186,45,1575.0,90.0,5
1945,2021-04-14,21,186,45,0.0,30.0,5
1946,2021-04-14,21,186,45,370.0,2.0,5
1947,2021-04-14,11,565,26,762.71,60.0,0
1948,2021-04-14,11,565,26,0.0,20.0,0
1949,2021-04-14,12,89,62,1600.0,40.0,3
1950,2021-04-14,12,89,62,0.0,8.0,3
1951,2021-04-14,12,227,36,1500.0,40.0,4
1952,2021-04-14,12,227,36,0.0,8.0,4
1953,2021-04-14,24,438,17,1530.0,90.0,7
1954,2021-04-14,24,438,17,0.0,30.0,7
1955,2021-04-15,1,106,45,1344.0,100.0,5
1956,2021-04-15,1,106,45,2150.4,40.0,5
1957,2021-04-15,1,106,45,0.0,8.0,5
1958,2021-04-15,25,106,45,2360.0,80.0,5
1959,2021-04-15,25,106,45,2832.0,100.0,5
1960,2021-04-15,25,106,45,0.0,20.0,5
1961,2021-04-15,37,503,65,1710.0,18.0,2
1962,2021-04-15,8,106,45,604.8,60.0,5
1963,2021-04-15,8,106,45,0.0,20.0,5
1964,2021-04-15,8,106,45,825.6,20.0,5
1965,2021-04-15,8,106,45,0.0,4.0,5
1966,2021-04-15,28,106,45,7875.0,125.0,5
1967,2021-04-15,9,334,4,1200.0,20.0,3
1968,2021-04-15,21,334,4,0.0,2.0,3
1969,2021-04-15,11,106,45,683.39,60.0,5
1970,2021-04-15,11,106,45,0.0,20.0,5
1971,2021-04-15,12,501,43,1560.0,120.0,3
1972,2021-04-15,12,501,43,0.0,40.0,3
1973,2021-04-15,12,501,43,800.0,20.0,3
1974,2021-04-15,12,501,43,0.0,4.0,3
1975,2021-04-15,12,501,43,950.0,10.0,3
1976,2021-04-15,12,501,43,0.0,1.0,3
1977,2021-04-15,12,251,23,2550.0,30.0,5
1978,2021-04-15,12,251,23,0.0,3.0,5
1979,2021-04-15,15,106,45,720.0,60.0,5
1980,2021-04-15,15,106,45,0.0,20.0,5
1981,2021-04-15,15,106,45,2073.6,40.0,5
1982,2021-04-15,15,106,45,0.0,8.0,5
1983,2021-04-15,5,334,4,1260.0,60.0,3
1984,2021-04-15,5,334,4,0.0,20.0,3
1985,2021-04-16,17,129,46,14580.0,120.0,7
1986,2021-04-16,17,211,46,16200.0,120.0,7
1987,2021-04-16,17,188,46,29760.0,320.0,7
1988,2021-04-16,25,226,38,3100.0,100.0,1
1989,2021-04-16,25,226,38,0.0,20.0,1
1990,2021-04-16,37,198,40,7600.0,80.0,2
1991,2021-04-16,22,50,6,4000.0,25.0,1
1992,2021-04-16,25,419,45,14017.5,600.0,5
1993,2021-04-16,22,100,38,4000.0,25.0,1
1994,2021-04-16,22,100,38,0.0,1.0,1
1995,2021-04-16,25,100,38,1780.0,4.0,1
1996,2021-04-16,8,50,6,4800.0,30.0,1
1997,2021-04-16,8,50,6,0.0,3.0,1
1998,2021-04-16,27,487,6,3240.0,72.0,1
1999,2021-04-16,27,487,6,0.0,24.0,1
2000,2021-04-16,27,237,2,9072.0,216.0,4
2001,2021-04-16,27,237,2,0.0,72.0,4
2002,2021-04-16,21,50,6,4250.0,25.0,1
2003,2021-04-16,23,226,38,4100.0,100.0,1
2004,2021-04-16,23,226,38,0.0,20.0,1
2005,2021-04-16,10,237,2,10080.0,180.0,4
2006,2021-04-16,10,237,2,0.0,60.0,4
2007,2021-04-16,24,50,6,3750.0,25.0,1
2008,2021-04-19,30,369,3,27906.78,200.0,3
2009,2021-04-19,30,369,3,0.0,20.0,3
2010,2021-04-19,12,369,3,1281.6,240.0,3
2011,2021-04-19,12,369,3,0.0,80.0,3
2012,2021-04-19,12,369,3,11125.0,500.0,3
2013,2021-04-19,12,369,3,0.0,100.0,3
2014,2021-04-19,12,369,3,20025.0,300.0,3
2015,2021-04-19,12,369,3,0.0,30.0,3
2016,2021-04-19,25,486,39,5320.0,40.0,5
2017,2021-04-19,25,486,39,0.0,4.0,5
2018,2021-04-19,1,369,3,1958.0,40.0,3
2019,2021-04-19,1,369,3,0.0,8.0,3
2020,2021-04-19,1,369,3,1646.5,10.0,3
2021,2021-04-19,1,369,3,0.0,1.0,3
2022,2021-04-19,17,195,46,14760.0,120.0,7
2023,2021-04-19,28,486,39,3900.0,60.0,5
2024,2021-04-19,20,301,17,9600.0,120.0,7
2025,2021-04-19,13,369,3,1210.4,20.0,3
2026,2021-04-19,13,369,3,1513.0,100.0,3
2027,2021-04-19,13,369,3,0.0,20.0,3
2028,2021-04-19,12,323,38,1980.0,60.0,1
2029,2021-04-19,12,323,38,0.0,12.0,1
2030,2021-04-19,26,323,38,6400.0,200.0,1
2031,2021-04-19,26,323,38,0.0,40.0,1
2032,2021-04-20,1,324,26,1016.0,4.0,0
2033,2021-04-20,17,86,17,55200.0,460.0,7
2034,2021-04-20,37,324,26,1000.0,10.0,0
2035,2021-04-20,25,223,38,3150.0,100.0,1
2036,2021-04-20,25,223,38,0.0,20.0,1
2037,2021-04-20,25,186,45,3150.0,100.0,5
2038,2021-04-20,25,186,45,0.0,20.0,5
2039,2021-04-20,25,169,46,5200.0,40.0,7
2040,2021-04-20,25,169,46,0.0,4.0,7
2041,2021-04-20,25,169,46,9000.0,300.0,7
2042,2021-04-20,25,169,46,0.0,60.0,7
2043,2021-04-20,25,205,38,3000.0,100.0,1
2044,2021-04-20,25,205,38,0.0,20.0,1
2045,2021-04-20,25,205,38,5200.0,40.0,1
2046,2021-04-20,25,205,38,0.0,4.0,1
2047,2021-04-20,22,324,26,1700.0,10.0,0
2048,2021-04-20,22,404,45,1530.0,90.0,5
2049,2021-04-20,22,404,45,0.0,30.0,5
2050,2021-04-20,30,86,17,0.0,2.0,7
2051,2021-04-20,13,169,46,1700.0,100.0,7
2052,2021-04-20,13,169,46,0.0,20.0,7
2053,2021-04-20,21,404,45,3150.0,180.0,5
2054,2021-04-20,21,404,45,0.0,60.0,5
2055,2021-04-20,23,112,13,570.0,1.0,7
2056,2021-04-20,10,324,26,960.0,4.0,0
2057,2021-04-20,12,324,26,85.0,1.0,0
2058,2021-04-20,12,324,26,37.5,1.0,0
2059,2021-04-21,1,282,39,1246.0,100.0,5
2060,2021-04-21,1,282,39,849.95,5.0,5
2061,2021-04-21,1,282,39,498.4,10.0,5
2062,2021-04-21,1,282,39,0.0,2.0,5
2063,2021-04-21,28,7,8,1460.0,20.0,1
2064,2021-04-21,17,202,26,16200.0,120.0,0
2065,2021-04-21,25,6,38,1280.0,40.0,1
2066,2021-04-21,25,6,38,1080.0,8.0,1
2067,2021-04-21,25,282,39,2492.0,100.0,5
2068,2021-04-21,25,282,39,0.0,20.0,5
2069,2021-04-21,25,556,8,660.0,20.0,1
2070,2021-04-21,25,414,34,3150.0,100.0,7
2071,2021-04-21,25,414,34,0.0,20.0,7
2072,2021-04-21,25,322,1,2992.5,100.0,5
2073,2021-04-21,25,322,1,0.0,20.0,5
2074,2021-04-21,22,6,38,6400.0,40.0,1
2075,2021-04-21,30,7,8,474.58,8.0,1
2076,2021-04-21,8,414,34,660.0,60.0,7
2077,2021-04-21,8,414,34,0.0,20.0,7
2078,2021-04-21,13,282,39,1513.0,100.0,5
2079,2021-04-21,13,282,39,0.0,20.0,5
2080,2021-04-21,13,556,8,340.0,20.0,1
2081,2021-04-21,21,556,8,1800.0,10.0,1
2082,2021-04-21,11,282,39,633.56,60.0,5
2083,2021-04-21,11,282,39,0.0,20.0,5
2084,2021-04-21,21,282,39,1321.65,90.0,5
2085,2021-04-21,21,282,39,0.0,30.0,5
2086,2021-04-21,21,6,38,6800.0,40.0,1
2087,2021-04-21,3,6,38,2000.0,100.0,1
2088,2021-04-21,3,6,38,0.0,20.0,1
2089,2021-04-21,12,296,62,2850.0,30.0,0
2090,2021-04-21,12,296,62,0.0,3.0,0
2091,2021-04-21,15,282,39,1001.25,90.0,5
2092,2021-04-21,15,282,39,0.0,30.0,5
2093,2021-04-21,31,282,39,1441.8,90.0,5
2094,2021-04-21,31,282,39,0.0,30.0,5
2095,2021-04-21,24,6,38,6200.0,40.0,1
2096,2021-04-21,24,7,8,510.0,30.0,1
2097,2021-04-21,24,282,39,1241.55,90.0,5
2098,2021-04-21,24,282,39,0.0,30.0,5
2099,2021-04-21,24,398,9,1530.0,90.0,1
2100,2021-04-21,24,398,9,0.0,30.0,1
2101,2021-04-21,26,556,8,720.0,20.0,1
2102,2021-04-21,5,398,9,1200.0,60.0,1
2103,2021-04-21,5,398,9,0.0,20.0,1
2104,2021-04-22,17,129,46,14580.0,120.0,7
2105,2021-04-22,1,45,27,2540.0,10.0,3
2106,2021-04-22,1,45,27,0.0,1.0,3
2107,2021-04-22,28,45,27,350.0,5.0,3
2108,2021-04-22,37,416,38,7600.0,80.0,1
2109,2021-04-22,25,484,7,3300.0,100.0,2
2110,2021-04-22,25,484,7,0.0,20.0,2
2111,2021-04-22,30,45,27,1779.66,10.0,3
2112,2021-04-22,30,45,27,0.0,1.0,3
2113,2021-04-22,25,307,23,3150.0,100.0,5
2114,2021-04-22,25,307,23,0.0,20.0,5
2115,2021-04-22,25,307,23,2660.0,20.0,5
2116,2021-04-22,10,45,27,3360.0,60.0,3
2117,2021-04-22,10,45,27,0.0,20.0,3
2118,2021-04-22,12,45,27,950.0,10.0,3
2119,2021-04-22,12,45,27,0.0,1.0,3
2120,2021-04-22,12,484,7,780.0,60.0,2
2121,2021-04-22,12,484,7,0.0,20.0,2
2122,2021-04-22,12,227,36,1500.0,40.0,4
2123,2021-04-22,12,227,36,0.0,8.0,4
2124,2021-04-26,28,176,16,876.0,12.0,2
2125,2021-04-26,1,419,45,4424.48,400.0,5
2126,2021-04-26,1,419,45,5462.53,120.0,5
2127,2021-04-26,1,419,45,0.0,24.0,5
2128,2021-04-26,37,368,13,600.0,6.0,7
2129,2021-04-26,17,368,13,7290.0,54.0,7
2130,2021-04-26,17,466,34,8100.0,60.0,7
2131,2021-04-26,17,154,19,1350.0,10.0,4
2132,2021-04-26,17,438,17,8100.0,60.0,7
2133,2021-04-26,1,176,16,2400.0,120.0,2
2134,2021-04-26,1,176,16,0.0,40.0,2
2135,2021-04-26,25,368,13,630.0,20.0,7
2136,2021-04-26,25,368,13,1064.0,8.0,7
2137,2021-04-26,25,419,45,11167.55,500.0,5
2138,2021-04-26,25,419,45,0.0,220.0,5
2139,2021-04-26,25,176,16,3300.0,100.0,2
2140,2021-04-26,25,176,16,0.0,20.0,2
2141,2021-04-26,25,307,23,2660.0,20.0,5
2142,2021-04-26,25,307,23,0.0,4.0,5
2143,2021-04-26,8,332,46,720.0,60.0,7
2144,2021-04-26,8,332,46,0.0,20.0,7
2145,2021-04-26,8,419,45,0.0,200.0,5
2146,2021-04-26,8,419,45,4186.23,120.0,5
2147,2021-04-26,8,419,45,0.0,24.0,5
2148,2021-04-26,8,419,45,5105.16,600.0,5
2149,2021-04-26,8,154,19,600.0,60.0,4
2150,2021-04-26,8,154,19,0.0,20.0,4
2151,2021-04-26,13,419,45,1446.46,100.0,5
2152,2021-04-26,13,419,45,0.0,20.0,5
2153,2021-04-26,11,307,23,900.0,60.0,5
2154,2021-04-26,11,307,23,0.0,20.0,5
2155,2021-04-26,11,307,23,1240.0,20.0,5
2156,2021-04-26,11,307,23,0.0,4.0,5
2157,2021-04-26,11,176,16,271.19,20.0,2
2158,2021-04-26,11,154,19,661.02,60.0,4
2159,2021-04-26,11,154,19,0.0,20.0,4
2160,2021-04-26,23,419,45,5870.94,200.0,5
2161,2021-04-26,23,419,45,0.0,40.0,5
2162,2021-04-26,3,154,19,3800.0,200.0,4
2163,2021-04-26,3,154,19,0.0,40.0,4
2164,2021-04-26,10,154,19,3180.0,60.0,4
2165,2021-04-26,10,154,19,0.0,20.0,4
2166,2021-04-26,12,419,45,2550.0,30.0,5
2167,2021-04-26,12,419,45,0.0,3.0,5
2168,2021-04-26,12,154,19,4800.0,60.0,4
2169,2021-04-26,12,154,19,0.0,6.0,4
2170,2021-04-26,12,176,16,780.0,60.0,2
2171,2021-04-26,12,176,16,0.0,20.0,2
2172,2021-04-26,26,397,7,5841.0,200.0,2
2173,2021-04-26,26,397,7,0.0,40.0,2
2174,2021-04-26,26,397,7,9900.0,80.0,2
2175,2021-04-26,26,397,7,0.0,8.0,2
2176,2021-04-27,37,328,8,475.0,5.0,1
2177,2021-04-27,1,404,45,1200.0,60.0,5
2178,2021-04-27,1,404,45,0.0,20.0,5
2179,2021-04-27,37,323,38,1900.0,20.0,1
2180,2021-04-27,25,328,8,2600.0,20.0,1
2181,2021-04-27,25,429,38,3150.0,100.0,1
2182,2021-04-27,25,429,38,0.0,20.0,1
2183,2021-04-27,25,429,38,1064.0,8.0,1
2184,2021-04-27,25,335,28,3000.0,100.0,0
2185,2021-04-27,25,335,28,0.0,20.0,0
2186,2021-04-27,36,225,18,15200.0,160.0,4
2187,2021-04-27,36,323,38,3600.0,40.0,1
2188,2021-04-27,36,428,18,7600.0,80.0,4
2189,2021-04-27,36,428,18,7600.0,80.0,4
2190,2021-04-27,22,328,8,1600.0,10.0,1
2191,2021-04-27,25,404,45,1890.0,60.0,5
2192,2021-04-27,25,404,45,0.0,12.0,5
2193,2021-04-27,25,252,13,5373.0,15.0,7
2194,2021-04-27,25,252,13,0.0,1.0,7
2195,2021-04-27,30,323,38,1694.92,10.0,1
2196,2021-04-27,30,323,38,0.0,1.0,1
2197,2021-04-27,30,252,13,1779.66,10.0,7
2198,2021-04-27,30,252,13,0.0,1.0,7
2199,2021-04-27,13,328,8,340.0,20.0,1
2200,2021-04-27,13,328,8,520.0,8.0,1
2201,2021-04-27,20,301,17,9600.0,120.0,7
2202,2021-04-27,21,404,45,1575.0,90.0,5
2203,2021-04-27,21,404,45,0.0,30.0,5
2204,2021-04-27,21,328,8,1750.0,10.0,1
2205,2021-04-27,11,328,8,762.71,60.0,1
2206,2021-04-27,11,328,8,0.0,20.0,1
2207,2021-04-27,12,252,13,2835.0,600.0,7
2208,2021-04-27,12,252,13,0.0,200.0,7
2209,2021-04-27,12,252,13,9990.0,150.0,7
2210,2021-04-27,12,252,13,0.0,15.0,7
2211,2021-04-27,5,328,8,1500.0,20.0,1
2212,2021-04-27,5,328,8,0.0,4.0,1
2213,2021-04-28,17,129,46,14580.0,120.0,7
2214,2021-04-28,37,289,35,8000.0,80.0,3
2215,2021-04-28,36,378,62,36000.0,400.0,3
2216,2021-04-28,22,423,13,17850.0,105.0,7
2217,2021-04-28,25,404,45,9450.0,300.0,5
2218,2021-04-28,25,404,45,0.0,60.0,5
2219,2021-04-28,36,224,18,41850.0,540.0,4
2220,2021-04-28,36,224,18,4650.0,60.0,4
2221,2021-04-28,21,423,13,13875.0,75.0,7
2222,2021-04-28,12,501,43,2250.0,180.0,3
2223,2021-04-28,12,501,43,0.0,60.0,3
2224,2021-04-28,12,501,43,3750.0,100.0,3
2225,2021-04-28,12,501,43,0.0,20.0,3
2226,2021-04-28,12,501,43,1840.0,20.0,3
2227,2021-04-28,12,501,43,0.0,2.0,3
2228,2021-04-28,12,378,62,780.0,60.0,3
2229,2021-04-28,12,378,62,0.0,20.0,3
2230,2021-04-28,12,378,62,800.0,20.0,3
2231,2021-04-28,12,378,62,0.0,4.0,3
2232,2021-04-28,24,423,13,18150.0,110.0,7
2233,2021-04-28,25,175,38,3150.0,100.0,1
2234,2021-04-28,25,175,38,0.0,20.0,1
2235,2021-04-29,12,431,14,2850.0,30.0,4
2236,2021-04-29,12,431,14,0.0,3.0,4
2237,2021-04-29,1,294,13,14955.3,90.0,7
2238,2021-04-29,1,294,13,0.0,9.0,7
2239,2021-04-29,22,389,54,1700.0,10.0,7
2240,2021-04-29,25,72,46,3150.0,100.0,7
2241,2021-04-29,25,72,46,0.0,20.0,7
2242,2021-04-29,28,541,6,16500.0,250.0,1
2243,2021-04-29,25,466,34,630.0,20.0,7
2244,2021-04-29,37,389,54,1000.0,10.0,7
2245,2021-04-29,36,424,18,36000.0,400.0,4
2246,2021-04-29,36,428,18,7600.0,80.0,4
2247,2021-04-29,30,541,6,1864.41,10.0,1
2248,2021-04-29,30,541,6,0.0,1.0,1
2249,2021-04-29,30,294,13,12939.41,90.0,7
2250,2021-04-29,30,294,13,0.0,9.0,7
2251,2021-04-29,13,294,13,1479.0,100.0,7
2252,2021-04-29,13,294,13,0.0,20.0,7
2253,2021-04-29,13,294,13,2366.4,40.0,7
2254,2021-04-29,13,294,13,0.0,4.0,7
2255,2021-04-29,13,294,13,5585.4,30.0,7
2256,2021-04-29,13,294,13,0.0,2.0,7
2257,2021-04-29,13,20,57,8500.0,500.0,0
2258,2021-04-29,13,20,57,0.0,100.0,0
2259,2021-04-29,31,294,13,957.0,20.0,7
2260,2021-04-29,10,294,13,4698.0,120.0,7
2261,2021-04-29,10,294,13,0.0,40.0,7
2262,2021-04-29,12,227,36,3000.0,80.0,4
2263,2021-04-29,12,227,36,0.0,16.0,4
2264,2021-04-29,12,541,6,8100.0,90.0,1
2265,2021-04-29,12,541,6,0.0,9.0,1
2266,2021-04-29,12,389,54,850.0,10.0,7
2267,2021-04-29,12,389,54,0.0,1.0,7
2268,2021-04-29,15,294,13,652.5,60.0,7
2269,2021-04-29,15,294,13,0.0,20.0,7
2270,2021-04-29,15,294,13,939.6,20.0,7
2271,2021-04-29,15,294,13,0.0,4.0,7
2272,2021-04-29,26,294,13,2566.5,100.0,7
2273,2021-04-29,26,294,13,0.0,20.0,7
2274,2021-04-30,17,169,46,89100.0,660.0,7
2275,2021-04-30,37,441,1,81400.0,880.0,5
2276,2021-04-30,25,254,17,3150.0,100.0,7
2277,2021-04-30,25,254,17,0.0,20.0,7
2278,2021-04-30,36,224,18,20150.0,260.0,4
2279,2021-04-30,25,398,9,4860.0,40.0,1
2280,2021-04-30,25,398,9,0.0,4.0,1
2281,2021-04-30,25,398,9,3150.0,100.0,1
2282,2021-04-30,25,398,9,0.0,20.0,1
2283,2021-04-30,8,254,17,1320.0,120.0,7
2284,2021-04-30,8,254,17,0.0,40.0,7
2285,2021-04-30,20,169,46,22500.0,300.0,7
2286,2021-04-30,11,359,7,813.56,60.0,2
2287,2021-04-30,11,359,7,0.0,20.0,2
2288,2021-04-30,21,254,17,1575.0,90.0,7
2289,2021-04-30,21,254,17,0.0,30.0,7
2290,2021-04-30,11,254,17,711.86,60.0,7
2291,2021-04-30,11,254,17,0.0,20.0,7
2292,2021-04-30,15,359,7,840.0,60.0,2
2293,2021-04-30,15,359,7,0.0,20.0,2
2294,2021-04-30,24,254,17,1485.0,90.0,7
2295,2021-04-30,24,254,17,0.0,30.0,7
2296,2021-05-03,28,468,35,7000.0,100.0,3
2297,2021-05-03,30,468,35,15254.24,90.0,3
2298,2021-05-03,30,468,35,0.0,9.0,3
2299,2021-05-03,28,373,7,840.0,12.0,2
2300,2021-05-03,25,279,7,3100.0,100.0,2
2301,2021-05-03,25,279,7,0.0,20.0,2
2302,2021-05-03,17,211,46,8100.0,60.0,7
2303,2021-05-03,17,337,4,130.0,1.0,3
2304,2021-05-03,22,373,7,1485.0,90.0,2
2305,2021-05-03,22,373,7,0.0,30.0,2
2306,2021-05-03,22,337,4,1360.0,8.0,3
2307,2021-05-03,13,279,7,320.0,20.0,2
2308,2021-05-03,13,279,7,260.0,4.0,2
2309,2021-05-03,36,224,18,72000.0,800.0,4
2310,2021-05-03,13,373,7,1600.0,100.0,2
2311,2021-05-03,13,373,7,0.0,20.0,2
2312,2021-05-03,13,468,35,2000.0,10.0,3
2313,2021-05-03,27,337,4,0.0,1.0,3
2314,2021-05-03,11,468,35,762.71,60.0,3
2315,2021-05-03,11,468,35,0.0,20.0,3
2316,2021-05-03,11,279,7,762.71,60.0,2
2317,2021-05-03,11,279,7,0.0,20.0,2
2318,2021-05-03,11,279,7,1050.85,20.0,2
2319,2021-05-03,11,279,7,0.0,4.0,2
2320,2021-05-03,21,337,4,1480.0,8.0,3
2321,2021-05-03,21,373,7,1530.0,90.0,2
2322,2021-05-03,21,373,7,0.0,30.0,2
2323,2021-05-03,30,279,7,1779.66,10.0,2
2324,2021-05-03,30,279,7,0.0,1.0,2
2325,2021-05-03,12,373,7,760.0,20.0,2
2326,2021-05-03,12,373,7,0.0,4.0,2
2327,2021-05-03,12,373,7,425.0,5.0,2
2328,2021-05-03,12,373,7,260.0,20.0,2
2329,2021-05-03,12,279,7,1520.0,40.0,2
2330,2021-05-03,12,279,7,0.0,8.0,2
2331,2021-05-03,12,279,7,850.0,10.0,2
2332,2021-05-03,12,279,7,0.0,1.0,2
2333,2021-05-03,12,468,35,2700.0,30.0,3
2334,2021-05-03,12,468,35,0.0,3.0,3
2335,2021-05-03,24,337,4,1485.0,9.0,3
2336,2021-05-03,24,373,7,1440.0,90.0,2
2337,2021-05-03,24,373,7,0.0,30.0,2
2338,2021-05-04,1,145,5,13200.0,60.0,4
2339,2021-05-04,1,145,5,0.0,6.0,4
2340,2021-05-04,25,59,21,3150.0,100.0,0
2341,2021-05-04,25,59,21,0.0,20.0,0
2342,2021-05-04,22,59,21,1575.0,90.0,0
2343,2021-05-04,22,59,21,0.0,30.0,0
2344,2021-05-04,25,306,62,0.0,4.0,3
2345,2021-05-04,30,537,44,813.56,60.0,0
2346,2021-05-04,30,537,44,0.0,20.0,0
2347,2021-05-04,25,409,46,3150.0,100.0,7
2348,2021-05-04,25,409,46,0.0,20.0,7
2349,2021-05-04,20,301,17,9600.0,120.0,7
2350,2021-05-04,12,419,45,5100.0,60.0,5
2351,2021-05-04,12,419,45,0.0,6.0,5
2352,2021-05-04,12,306,62,0.0,25.0,3
2353,2021-05-04,24,59,21,1530.0,90.0,0
2354,2021-05-04,24,59,21,0.0,30.0,0
2355,2021-05-04,26,301,17,680.0,20.0,7
